"PERIODO","COD_CENCOSUD","COD_PROVEEDOR","DESCRIPCION_PRODUCTO","MARCA","ESTACION","TEMPORADA","ESTADO_PRODUCTO","DIVISION","DEPARTAMENTO","SUBDEPARTAMENTO","CLASE","ESTILO","CATPROVN1","CATPROVN2","CATPROVN3","CATPROVN4","CATPROVN5","COD_LOCAL","DESCRIPCION_LOCAL","FORMATO","TIPO_LOCAL","ESTADO_LOCAL","TIPO","VTA_PERIODO(u)","VTA_PERIODO_COSTO($)","VTA_PERIODO_PUBLICO($)"
2026-03-21,362218005,262AIC3,PIJAMA INV26 262C/SURTI/XL,TOP,INVIER,INV26,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PIJAMAS,PIJAMA LARGO,PIJAMA INV26 262C3 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00017,Paris Barros Arana,PARIS,Local,Activo,NO CLASIFICADO,1,8495,16990
2026-03-21,811873004,J208AP3C2,P3 BOXER ALG 208C/SURTI/L,JJO,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALG 208C2 JJO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00017,Paris Barros Arana,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-21,298215002,208NEGP3,P3 BOXER ALGD NEG/NEGRO/S,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALGD NEGRO TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00017,Paris Barros Arana,PARIS,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-21,977516002,J491C2,PANTUFLA OUT J491/SURTI/M,JJO,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA OUT J491C2 JJO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00017,Paris Barros Arana,PARIS,Local,Activo,NO CLASIFICADO,1,6004,12990
2026-03-21,688506005,208PKP4-C15,P4 BOXER ALG COL/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER ALG COL 208PKC15 TO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00017,Paris Barros Arana,PARIS,Local,Activo,NO CLASIFICADO,1,9995,18990
2026-03-21,745227005,180P2-24,P2 CAMISETA ALG 1/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,CAMISETA M/C,P2 CAMISETA ALG 180P2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00017,Paris Barros Arana,PARIS,Local,Activo,NO CLASIFICADO,1,7495,10493
2026-03-21,115520003,LEG490-C2,PANTUFLA AZUL490-/AZAB1/L,LEGACY,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA AZUL490-C2 LEGACY,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00017,Paris Barros Arana,PARIS,Local,Activo,NO CLASIFICADO,1,6004,9990
2026-03-21,301249004,M160NV25C2,PETO M160NV25C2 T/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,SOSTENES,SOSTEN BASICO,PETO M160NV25C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00017,Paris Barros Arana,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-21,666050005,208PKP4-C13,P4 BOXER ALG COL/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER ALG COL 208PKC13 TO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00017,Paris Barros Arana,PARIS,Local,Activo,NO CLASIFICADO,2,19990,39979
2026-03-21,277851004,F208EP3C20,P3 BOXER ALG 208E/SURTI/L,FOSTER,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALG 208E-C20 FST,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00017,Paris Barros Arana,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-21,977524002,J610SPP3C1,P3 SOCKS LARGO J6/SURTI/TU,JJO,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CALCETINES,CALCETIN SPORT,P3 SOCKS LARGO J610SPP3C1 JJ,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00017,Paris Barros Arana,PARIS,Local,Activo,NO CLASIFICADO,1,2768,5990
2026-03-21,301188006,M502P3NV25C3,P3 COLALESS M502N/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P3 COLALESS M502NV25C3 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,6495,6495
2026-03-21,398486006,M208ASTP3C4,P3 BOX STITCH M20/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P3 BOX STITCH M208AC4 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,7995,12793
2026-03-21,277859004,L208CP3C1,P3 BOXER COL L208/SURTI/L,LEGACY,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER COL L208P3C1 LEG,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-21,875518005,511P5-C7,P5 SLIP ALG 511C7/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,SLIP,P5 SLIP ALG 511C7 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-21,397255002,208P3-C28,P3 BOXER ALG 208C/SURTI/S,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALG 208C28 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-21,397253002,208P4-C4,P4 BOXER ALG 208C/SURTI/S,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER ALG 208C4 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-21,115519004,LEG490-C3,PANTUFLA GRIS490-C3/GRME1/XL,LEGACY,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA GRIS490-C3 LEGACY,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,6004,12990
2026-03-21,494356003,5013P5-C5,P5 BOXER COLOR/SURTI/T 4A,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,INTERIOR Y DORMIR INFANTI,ROPA INTERIOR,BOXER,P5 BOXER COLOR 5013-C5,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,6943,14990
2026-03-21,977493002,FOS610P5C5,P5 SOCKS LARGO 61/SURTI/TU,FOSTER,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CALCETINES,CALCETIN ALGODON,P5 SOCKS LARGO 610P5C5 FST,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,3693,5589
2026-03-21,601378006,700P3-C6,P3 BOXER SEAMLESS/SURTI/XXL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER SEAMLESS 700C6-TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,6995,13990
2026-03-21,494355006,5013P5-C2,P5 BOXER COLOR/SURTI/T 10A,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,INTERIOR Y DORMIR INFANTI,ROPA INTERIOR,BOXER,P5 BOXER COLOR 5013-C2,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,6984,14990
2026-03-21,284697004,N206AHKP3C3,P3 PANT HK N206AC/SURTI/T 12,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,INTERIOR Y DORMIR INFANTI,ROPA INTERIOR,CALZON,P3 PANT HK N206AC3 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,6041,12990
2026-03-21,376293006,261AIC1,PIJAMA INV26 261C/SURTI/XXL,TOP,INVIER,INV26,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PIJAMAS,PIJAMA LARGO,PIJAMA INV26 261C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,8495,16990
2026-03-21,327058004,M208P5C4,P5 BOX ALG M208C4/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P5 BOX ALG M208C4 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,7641,19990
2026-03-21,376312005,FOS261AIC2,PIJAMA INV26 261C/SURTI/XL,FOSTER,INVIER,INV26,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PIJAMAS,PIJAMA LARGO,PIJAMA INV26 261C2 FST,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,6928,14990
2026-03-21,977593002,LEG600CCP3C4,P3 SOCKS COBRE 60/SURTI/TU,LEGACY,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CALCETINES,CALCETIN VESTIR LISO,P3 SOCKS COBRE 600CCP3C4 LEG,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,-1,-3693,-7990
2026-03-21,196591004,214P3-C9,P3 BOXER MIC 214-/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER MIC 214-C9 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,2,15990,31980
2026-03-21,742864002,M610SPP5C2,P5 SX SPRT LARG0/NEGRO/TU,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,MEDIAS Y CALCETINES,CONVERTIDORES,CONVERTIDORES,P5 SX SPRT LARG0 M610SPC2 TO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,2,9992,17982
2026-03-21,792597002,600SPP4-C2,P4 SX CORT SPRT 6/SURTI/TU,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CONVERTIDORES,CONVERTIDORES,P4 SX CORT SPRT 600C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,6,23970,47940
2026-03-21,397259003,491CC-C2,PANTUFLA COLO 491/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA COLO 491C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-21,792562004,205P4-C10,P4 BOXER CORT 205/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER CORT 205C10 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,8995,17990
2026-03-21,118139002,208P5DP25-C1,P5 BOXER 208DP25C/SURTI/S,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P5 BOXER 208DP25C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,12495,14990
2026-03-21,254712004,M208P5C3,P5 BOXERTOP M208C/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P5 BOXERTOP M208C3,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,3,29985,55972
2026-03-21,298215002,208NEGP3,P3 BOXER ALGD NEG/NEGRO/S,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALGD NEGRO TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-21,250776002,M590SPP5-C1,P5 SX SRT M590C1 T/SURTI/TU,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,MEDIAS Y CALCETINES,CONVERTIDORES,CALCETIN,P5 SX SRT M590C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-21,397253005,208P4-C4,P4 BOXER ALG 208C/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER ALG 208C4 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-21,494357009,5013P5-C6,P5 BOXER COLOR/SURTI/T/16A,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,INTERIOR Y DORMIR INFANTI,ROPA INTERIOR,BOXER,P5 BOXER COLOR 5013-C6,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,7047,14990
2026-03-21,977524002,J610SPP3C1,P3 SOCKS LARGO J6/SURTI/TU,JJO,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CALCETINES,CALCETIN SPORT,P3 SOCKS LARGO J610SPP3C1 JJ,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,2768,2990
2026-03-21,398501006,M208ASTP3C6,P3 BOX STITCH M20/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P3 BOX STITCH M208AC6 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,7995,12793
2026-03-21,494357005,5013P5-C6,P5 BOXER COLOR/SURTI/T 8A,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,INTERIOR Y DORMIR INFANTI,ROPA INTERIOR,BOXER,P5 BOXER COLOR 5013-C6,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,7110,14990
2026-03-21,397264003,263AICC-C2,PIJAMA COLO 263AI/SURTI/M,TOP,INVIER,INV26,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PIJAMAS,PIJAMA LARGO,PIJAMA COLO 263AIC2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,11495,18391
2026-03-21,893961005,208P4-C1,P4 BOXER NEG 2/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER NEG 208C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-21,397252003,208CPKP3C17,P3 BOXER CONV 208/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CONVERTIDORES,CONVERTIDORES,P3 BOXER CONV 208PKC17 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,3,21729,40971
2026-03-21,977516003,J491C2,PANTUFLA OUT J491/SURTI/L,JJO,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA OUT J491C2 JJO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,6004,12990
2026-03-21,298459003,511P5-C9,P5 SLIP 511P5C9 T/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,SLIP,P5 SLIP 511P5C9 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-21,683511004,209MP3C10,P3 BOXER MICRF 20/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER MICRF 209C10 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,2,14990,27979
2026-03-21,376299004,261AIC2,PIJAMA INV26 261C/SURTI/L,TOP,INVIER,INV26,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PIJAMAS,PIJAMA LARGO,PIJAMA INV26 261C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,8495,16990
2026-03-21,742845002,M600SPP5C2,P5 CALCETIN SPRT/NEGRO/TU,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,MEDIAS Y CALCETINES,CONVERTIDORES,CONVERTIDORES,P5 CALCETIN SPRT M600SPC2 TO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,4996,9990
2026-03-21,254706005,M205AP5C2,P5 BIKINI TOP M20/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P5 BIKINI TOP M205AC2,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-21,196438004,208P5-C1,P5 BOXER ALG 208C/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P5 BOXER ALG 208COL-C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00022,Paris Marina Arauco,PARIS,Local,Activo,NO CLASIFICADO,1,11995,23990
2026-03-21,397252003,208CPKP3C17,P3 BOXER CONV 208/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CONVERTIDORES,CONVERTIDORES,P3 BOXER CONV 208PKC17 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00044,Paris Los Angeles,PARIS,Local,Activo,NO CLASIFICADO,1,7243,14990
2026-03-21,301223005,M170NV25C2,PETO M170NV25C2 T/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,SOSTENES,SOSTEN BASICO,PETO M170NV25C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00044,Paris Los Angeles,PARIS,Local,Activo,NO CLASIFICADO,1,4995,7992
2026-03-21,946041003,493MARC1,PANTUFLA MARV 493/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA MARV 493C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00044,Paris Los Angeles,PARIS,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-21,134973005,214P3-C2,P3 BOXER LARGO C2/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER LARGO C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00044,Paris Los Angeles,PARIS,Local,Activo,NO CLASIFICADO,1,7995,15990
2026-03-21,893961004,208P4-C1,P4 BOXER NEG 2/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER NEG 208C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00044,Paris Los Angeles,PARIS,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-21,817722004,208MCCP3C4,P3 BOXER MICROF 2/NEGRO/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER MICROF 208C4 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00044,Paris Los Angeles,PARIS,Local,Activo,NO CLASIFICADO,1,7995,12793
2026-03-21,413595007,5013ACCP4C6,P4 BOXER COLO/SURTI/T 14,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,INTERIOR Y DORMIR INFANTI,ROPA INTERIOR,BOXER,P4 BOXER COLO 5013A-C6 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00044,Paris Los Angeles,PARIS,Local,Activo,NO CLASIFICADO,2,15804,33979
2026-03-21,160474003,208MCCP3-C2,P3 BOXER COBRE 20/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER COBRE 208MCC-C2,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00044,Paris Los Angeles,PARIS,Local,Activo,NO CLASIFICADO,1,7995,15990
2026-03-21,413595008,5013ACCP4C6,P4 BOXER COLO/SURTI/T 16,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,INTERIOR Y DORMIR INFANTI,ROPA INTERIOR,BOXER,P4 BOXER COLO 5013A-C6 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00044,Paris Los Angeles,PARIS,Local,Activo,NO CLASIFICADO,1,7907,16990
